m;eps;upper_bound;sum_of_unique_elements;DF_exp_sketch_sum;DF_exp_sketch_diff;Exp_sketch;Exp_sketch_diff
37; 0.0027027; 10000; 4.97804e+08; 5.21727e+08; 4.80559; 5.25422e+08; 5.54785
37; 0.0027027; 10000; 4.99613e+08; 4.40399e+08; 11.8519; 4.44094e+08; 11.1123
37; 0.0027027; 10000; 4.99908e+08; 4.41362e+08; 11.7112; 4.45057e+08; 10.9721
37; 0.0027027; 10000; 4.99953e+08; 4.43549e+08; 11.2818; 4.47244e+08; 10.5427
37; 0.0027027; 10000; 5.00506e+08; 4.52162e+08; 9.65894; 4.55857e+08; 8.92068
37; 0.0027027; 10000; 4.98445e+08; 3.97257e+08; 20.3008; 4.00952e+08; 19.5595
37; 0.0027027; 10000; 4.99741e+08; 3.88224e+08; 22.3149; 3.91919e+08; 21.5755
37; 0.0027027; 10000; 5.00669e+08; 4.32042e+08; 13.7071; 4.35737e+08; 12.9691
37; 0.0027027; 10000; 5.00137e+08; 4.95598e+08; 0.907644; 4.99293e+08; 0.168847
37; 0.0027027; 10000; 4.99536e+08; 4.0056e+08; 19.8137; 4.04255e+08; 19.074
37; 0.0027027; 10000; 4.99798e+08; 4.36753e+08; 12.6142; 4.40448e+08; 11.8749
37; 0.0027027; 10000; 5.00144e+08; 4.67363e+08; 6.55441; 4.71058e+08; 5.81562
37; 0.0027027; 10000; 5.01643e+08; 3.96221e+08; 21.0154; 3.99916e+08; 20.2788
37; 0.0027027; 10000; 5.00436e+08; 4.77544e+08; 4.57436; 4.81239e+08; 3.836
37; 0.0027027; 10000; 5.01166e+08; 4.56057e+08; 9.0009; 4.59752e+08; 8.26362
37; 0.0027027; 10000; 5.0058e+08; 3.72269e+08; 25.6323; 3.75964e+08; 24.8942
37; 0.0027027; 10000; 4.99464e+08; 3.96933e+08; 20.5282; 4.00628e+08; 19.7884
37; 0.0027027; 10000; 5.00996e+08; 4.35742e+08; 13.025; 4.39437e+08; 12.2875
37; 0.0027027; 10000; 5.00518e+08; 4.6409e+08; 7.27801; 4.67785e+08; 6.53978
37; 0.0027027; 10000; 4.97973e+08; 4.5077e+08; 9.47891; 4.54465e+08; 8.7369
37; 0.0027027; 10000; 4.99805e+08; 4.2711e+08; 14.5448; 4.30805e+08; 13.8055
37; 0.0027027; 10000; 5.01715e+08; 4.1732e+08; 16.8212; 4.21015e+08; 16.0848
37; 0.0027027; 10000; 5.00114e+08; 3.77942e+08; 24.4288; 3.81637e+08; 23.69
37; 0.0027027; 10000; 4.98936e+08; 4.64961e+08; 6.80947; 4.68656e+08; 6.0689
37; 0.0027027; 10000; 4.99441e+08; 4.39524e+08; 11.9967; 4.43219e+08; 11.2568
37; 0.0027027; 10000; 4.99835e+08; 3.66578e+08; 26.6603; 3.70273e+08; 25.9211
37; 0.0027027; 10000; 4.99904e+08; 4.17915e+08; 16.401; 4.2161e+08; 15.6618
37; 0.0027027; 10000; 5.00661e+08; 4.16673e+08; 16.7754; 4.20368e+08; 16.0374
37; 0.0027027; 10000; 4.99917e+08; 4.24131e+08; 15.1597; 4.27826e+08; 14.4206
37; 0.0027027; 10000; 5.00703e+08; 4.77554e+08; 4.62335; 4.81249e+08; 3.88538
37; 0.0027027; 10000; 5.01253e+08; 4.82632e+08; 3.71495; 4.86327e+08; 2.9778
37; 0.0027027; 10000; 4.99099e+08; 4.28415e+08; 14.1623; 4.3211e+08; 13.422
37; 0.0027027; 10000; 4.99375e+08; 4.74839e+08; 4.91338; 4.78534e+08; 4.17345
37; 0.0027027; 10000; 4.99019e+08; 3.32927e+08; 33.2837; 3.36622e+08; 32.5433
37; 0.0027027; 10000; 4.99104e+08; 4.19531e+08; 15.9432; 4.23226e+08; 15.2028
37; 0.0027027; 10000; 5.00382e+08; 4.13803e+08; 17.3026; 4.17498e+08; 16.5642
37; 0.0027027; 10000; 4.998e+08; 4.02627e+08; 19.4422; 4.06322e+08; 18.7029
37; 0.0027027; 10000; 4.9918e+08; 3.60783e+08; 27.7248; 3.64478e+08; 26.9846
37; 0.0027027; 10000; 4.99208e+08; 4.73254e+08; 5.19902; 4.76949e+08; 4.45885
37; 0.0027027; 10000; 5.01194e+08; 4.0818e+08; 18.5584; 4.11875e+08; 17.8212
37; 0.0027027; 10000; 4.99504e+08; 4.55067e+08; 8.89626; 4.58762e+08; 8.15653
37; 0.0027027; 10000; 4.99521e+08; 4.38923e+08; 12.1312; 4.42618e+08; 11.3915
37; 0.0027027; 10000; 4.99698e+08; 3.8866e+08; 22.221; 3.92355e+08; 21.4815
37; 0.0027027; 10000; 4.99559e+08; 3.19097e+08; 36.1243; 3.22792e+08; 35.3846
37; 0.0027027; 10000; 5.00394e+08; 4.44997e+08; 11.0705; 4.48692e+08; 10.3321
37; 0.0027027; 10000; 5.00804e+08; 4.23475e+08; 15.4409; 4.2717e+08; 14.7031
37; 0.0027027; 10000; 4.99258e+08; 4.32235e+08; 13.4244; 4.3593e+08; 12.6843
37; 0.0027027; 10000; 4.99025e+08; 4.16235e+08; 16.5905; 4.1993e+08; 15.85
37; 0.0027027; 10000; 5.00601e+08; 3.91981e+08; 21.6979; 3.95676e+08; 20.9598
37; 0.0027027; 10000; 5.0009e+08; 3.81256e+08; 23.7624; 3.84951e+08; 23.0236
37; 0.0027027; 10000; 4.98704e+08; 4.54764e+08; 8.8109; 4.58459e+08; 8.06998
37; 0.0027027; 10000; 5.00067e+08; 4.39559e+08; 12.1; 4.43254e+08; 11.3611
37; 0.0027027; 10000; 4.99204e+08; 4.53137e+08; 9.22814; 4.56832e+08; 8.48796
37; 0.0027027; 10000; 5.01601e+08; 3.96683e+08; 20.9167; 4.00378e+08; 20.1801
37; 0.0027027; 10000; 5.01456e+08; 4.38429e+08; 12.5688; 4.42124e+08; 11.832
37; 0.0027027; 10000; 4.99126e+08; 4.43281e+08; 11.1886; 4.46976e+08; 10.4483
37; 0.0027027; 10000; 5.00683e+08; 4.36318e+08; 12.8555; 4.40013e+08; 12.1175
37; 0.0027027; 10000; 5.01079e+08; 4.29306e+08; 14.3237; 4.33001e+08; 13.5863
37; 0.0027027; 10000; 4.98171e+08; 4.77285e+08; 4.19255; 4.8098e+08; 3.45084
37; 0.0027027; 10000; 4.98366e+08; 4.31395e+08; 13.4381; 4.3509e+08; 12.6967
37; 0.0027027; 10000; 4.99207e+08; 3.7205e+08; 25.4718; 3.75745e+08; 24.7316
37; 0.0027027; 10000; 4.98598e+08; 4.06448e+08; 18.4818; 4.10143e+08; 17.7407
37; 0.0027027; 10000; 5.00934e+08; 4.46444e+08; 10.8776; 4.50139e+08; 10.14
37; 0.0027027; 10000; 4.98299e+08; 4.14168e+08; 16.8837; 4.17863e+08; 16.1422
38; 0.00263158; 10000; 5.00543e+08; 4.51193e+08; 9.85931; 4.54988e+08; 9.10113
38; 0.00263158; 10000; 4.98518e+08; 3.86868e+08; 22.3964; 3.90663e+08; 21.6352
38; 0.00263158; 10000; 5.00713e+08; 4.56536e+08; 8.82296; 4.60331e+08; 8.06504
38; 0.00263158; 10000; 5.00123e+08; 3.6784e+08; 26.45; 3.71635e+08; 25.6912
38; 0.00263158; 10000; 5.01336e+08; 4.29321e+08; 14.3647; 4.33116e+08; 13.6077
38; 0.00263158; 10000; 5.00875e+08; 4.0956e+08; 18.2311; 4.13355e+08; 17.4735
38; 0.00263158; 10000; 4.98559e+08; 4.70658e+08; 5.59635; 4.74453e+08; 4.83516
38; 0.00263158; 10000; 4.98684e+08; 4.33718e+08; 13.0275; 4.37513e+08; 12.2665
38; 0.00263158; 10000; 4.99189e+08; 4.34334e+08; 12.9921; 4.38129e+08; 12.2319
38; 0.00263158; 10000; 5.0067e+08; 4.08469e+08; 18.4157; 4.12264e+08; 17.6577
38; 0.00263158; 10000; 5.01002e+08; 4.31707e+08; 13.8314; 4.35502e+08; 13.0739
38; 0.00263158; 10000; 4.9908e+08; 4.01514e+08; 19.5491; 4.05309e+08; 18.7887
38; 0.00263158; 10000; 5.01582e+08; 3.63918e+08; 27.4459; 3.67713e+08; 26.6893
38; 0.00263158; 10000; 5.00189e+08; 4.16033e+08; 16.8248; 4.19828e+08; 16.066
38; 0.00263158; 10000; 4.99593e+08; 4.43552e+08; 11.2173; 4.47347e+08; 10.4577
38; 0.00263158; 10000; 4.98122e+08; 4.34931e+08; 12.6857; 4.38726e+08; 11.9239
38; 0.00263158; 10000; 4.98934e+08; 4.01605e+08; 19.5074; 4.054e+08; 18.7468
38; 0.00263158; 10000; 5.0033e+08; 4.07058e+08; 18.6421; 4.10853e+08; 17.8836
38; 0.00263158; 10000; 4.99649e+08; 4.00797e+08; 19.7843; 4.04592e+08; 19.0247
38; 0.00263158; 10000; 5.01537e+08; 4.59475e+08; 8.38662; 4.6327e+08; 7.62995
38; 0.00263158; 10000; 4.98216e+08; 4.05532e+08; 18.6032; 4.09327e+08; 17.8415
38; 0.00263158; 10000; 4.99472e+08; 4.33065e+08; 13.2954; 4.3686e+08; 12.5356
38; 0.00263158; 10000; 4.99185e+08; 4.27779e+08; 14.3046; 4.31574e+08; 13.5443
38; 0.00263158; 10000; 5.01283e+08; 5.17659e+08; 3.2669; 5.21454e+08; 4.02396
38; 0.00263158; 10000; 5.00728e+08; 4.31251e+08; 13.8753; 4.35046e+08; 13.1174
38; 0.00263158; 10000; 5.00201e+08; 4.5887e+08; 8.26281; 4.62665e+08; 7.50411
38; 0.00263158; 10000; 4.99291e+08; 4.32697e+08; 13.3378; 4.36492e+08; 12.5777
38; 0.00263158; 10000; 5.02167e+08; 4.02786e+08; 19.7904; 4.06581e+08; 19.0347
38; 0.00263158; 10000; 4.98955e+08; 4.99919e+08; 0.19322; 5.03714e+08; 0.95381
38; 0.00263158; 10000; 5.01217e+08; 4.93801e+08; 1.47962; 4.97596e+08; 0.722458
38; 0.00263158; 10000; 4.99559e+08; 4.53268e+08; 9.2665; 4.57063e+08; 8.50683
38; 0.00263158; 10000; 4.9923e+08; 3.96684e+08; 20.5408; 4.00479e+08; 19.7806
38; 0.00263158; 10000; 4.9936e+08; 3.95332e+08; 20.8323; 3.99127e+08; 20.0723
38; 0.00263158; 10000; 5.00179e+08; 4.20037e+08; 16.0227; 4.23832e+08; 15.264
38; 0.00263158; 10000; 5.00497e+08; 4.36187e+08; 12.8492; 4.39982e+08; 12.091
38; 0.00263158; 10000; 5.02373e+08; 4.89796e+08; 2.50349; 4.93591e+08; 1.74807
38; 0.00263158; 10000; 5.00172e+08; 4.76005e+08; 4.83186; 4.798e+08; 4.07313
38; 0.00263158; 10000; 5.00864e+08; 4.09083e+08; 18.3244; 4.12878e+08; 17.5668
38; 0.00263158; 10000; 4.98976e+08; 4.80309e+08; 3.74095; 4.84104e+08; 2.98039
38; 0.00263158; 10000; 4.98709e+08; 5.00594e+08; 0.377947; 5.04389e+08; 1.13891
38; 0.00263158; 10000; 4.99903e+08; 4.83849e+08; 3.21125; 4.87644e+08; 2.4521
38; 0.00263158; 10000; 5.01737e+08; 4.13637e+08; 17.5589; 4.17432e+08; 16.8025
38; 0.00263158; 10000; 5.0003e+08; 5.20783e+08; 4.15038; 5.24578e+08; 4.90934
38; 0.00263158; 10000; 5.00253e+08; 4.18995e+08; 16.2434; 4.2279e+08; 15.4848
38; 0.00263158; 10000; 4.99399e+08; 4.30984e+08; 13.6994; 4.34779e+08; 12.9395
38; 0.00263158; 10000; 5.00352e+08; 4.46509e+08; 10.7609; 4.50304e+08; 10.0025
38; 0.00263158; 10000; 5.00192e+08; 4.61386e+08; 7.75819; 4.65181e+08; 6.99948
38; 0.00263158; 10000; 4.99523e+08; 3.82801e+08; 23.3667; 3.86596e+08; 22.6069
38; 0.00263158; 10000; 4.99173e+08; 4.55855e+08; 8.67792; 4.5965e+08; 7.91766
38; 0.00263158; 10000; 4.99435e+08; 3.51288e+08; 29.6629; 3.55083e+08; 28.903
38; 0.00263158; 10000; 5.00009e+08; 4.46254e+08; 10.7509; 4.50049e+08; 9.99188
38; 0.00263158; 10000; 5.0024e+08; 3.53573e+08; 29.3194; 3.57368e+08; 28.5607
38; 0.00263158; 10000; 5.0069e+08; 4.59489e+08; 8.22881; 4.63284e+08; 7.47085
38; 0.00263158; 10000; 4.99207e+08; 4.46491e+08; 10.5599; 4.50286e+08; 9.79965
38; 0.00263158; 10000; 4.97779e+08; 4.59775e+08; 7.63475; 4.6357e+08; 6.87237
38; 0.00263158; 10000; 4.99715e+08; 4.43668e+08; 11.2158; 4.47463e+08; 10.4564
38; 0.00263158; 10000; 4.99632e+08; 4.53524e+08; 9.22844; 4.57319e+08; 8.46888
38; 0.00263158; 10000; 5.00766e+08; 4.69943e+08; 6.15528; 4.73738e+08; 5.39744
38; 0.00263158; 10000; 5.01259e+08; 4.38093e+08; 12.6016; 4.41888e+08; 11.8445
38; 0.00263158; 10000; 5.0068e+08; 3.89772e+08; 22.1515; 3.93567e+08; 21.3935
38; 0.00263158; 10000; 5.00445e+08; 3.64642e+08; 27.1365; 3.68437e+08; 26.3782
38; 0.00263158; 10000; 4.99947e+08; 4.95557e+08; 0.878128; 4.99352e+08; 0.119047
38; 0.00263158; 10000; 5.0003e+08; 3.86596e+08; 22.6855; 3.90391e+08; 21.9266
38; 0.00263158; 10000; 4.99471e+08; 3.82786e+08; 23.3618; 3.86581e+08; 22.602
38; 0.00263158; 10000; 4.99502e+08; 4.2667e+08; 14.5808; 4.30465e+08; 13.8211
38; 0.00263158; 10000; 5.00278e+08; 4.69861e+08; 6.07996; 4.73656e+08; 5.32138
38; 0.00263158; 10000; 5.02108e+08; 4.57151e+08; 8.95364; 4.60946e+08; 8.19783
38; 0.00263158; 10000; 5.0116e+08; 4.33045e+08; 13.5915; 4.3684e+08; 12.8342
38; 0.00263158; 10000; 5.00974e+08; 4.29668e+08; 14.2334; 4.33463e+08; 13.4759
38; 0.00263158; 10000; 5.00578e+08; 4.40727e+08; 11.9563; 4.44522e+08; 11.1982
38; 0.00263158; 10000; 4.99667e+08; 4.32706e+08; 13.4012; 4.36501e+08; 12.6416
38; 0.00263158; 10000; 5.00315e+08; 4.20026e+08; 16.0477; 4.23821e+08; 15.2891
38; 0.00263158; 10000; 4.99541e+08; 4.38659e+08; 12.1876; 4.42454e+08; 11.4279
38; 0.00263158; 10000; 4.98275e+08; 5.0899e+08; 2.15035; 5.12785e+08; 2.91197
38; 0.00263158; 10000; 4.986e+08; 3.82522e+08; 23.2808; 3.86317e+08; 22.5197
38; 0.00263158; 10000; 4.99279e+08; 4.13028e+08; 17.2751; 4.16823e+08; 16.5151
38; 0.00263158; 10000; 4.99185e+08; 4.0573e+08; 18.7217; 4.09525e+08; 17.9614
38; 0.00263158; 10000; 4.99959e+08; 4.34538e+08; 13.0852; 4.38333e+08; 12.3262
38; 0.00263158; 10000; 4.98785e+08; 4.64357e+08; 6.90242; 4.68152e+08; 6.14157
38; 0.00263158; 10000; 4.99375e+08; 3.94971e+08; 20.9068; 3.98766e+08; 20.1469
38; 0.00263158; 10000; 5.0053e+08; 4.40634e+08; 11.9665; 4.44429e+08; 11.2083
38; 0.00263158; 10000; 4.99079e+08; 4.40745e+08; 11.6883; 4.4454e+08; 10.9279
38; 0.00263158; 10000; 5.00842e+08; 4.14223e+08; 17.2947; 4.18018e+08; 16.537
38; 0.00263158; 10000; 5.01147e+08; 3.60281e+08; 28.1088; 3.64076e+08; 27.3516
38; 0.00263158; 10000; 4.98505e+08; 4.17938e+08; 16.1616; 4.21733e+08; 15.4003
38; 0.00263158; 10000; 5.00729e+08; 4.07899e+08; 18.5389; 4.11694e+08; 17.781
38; 0.00263158; 10000; 4.99248e+08; 3.67368e+08; 26.4156; 3.71163e+08; 25.6555
38; 0.00263158; 10000; 5.00054e+08; 4.54149e+08; 9.18004; 4.57944e+08; 8.42112
38; 0.00263158; 10000; 5.00544e+08; 3.70032e+08; 26.074; 3.73827e+08; 25.3158
38; 0.00263158; 10000; 5.01345e+08; 4.07471e+08; 18.7244; 4.11266e+08; 17.9675
38; 0.00263158; 10000; 4.99369e+08; 4.03769e+08; 19.144; 4.07564e+08; 18.3841
38; 0.00263158; 10000; 4.99261e+08; 3.91573e+08; 21.5694; 3.95368e+08; 20.8092
38; 0.00263158; 10000; 4.99959e+08; 4.3752e+08; 12.4889; 4.41315e+08; 11.7299
38; 0.00263158; 10000; 4.97162e+08; 3.91224e+08; 21.3085; 3.95019e+08; 20.5452
38; 0.00263158; 10000; 5.00728e+08; 3.95009e+08; 21.1132; 3.98804e+08; 20.3553
38; 0.00263158; 10000; 4.99562e+08; 4.49683e+08; 9.98469; 4.53478e+08; 9.22502
38; 0.00263158; 10000; 4.99913e+08; 4.40626e+08; 11.8594; 4.44421e+08; 11.1003
38; 0.00263158; 10000; 5.00071e+08; 4.46701e+08; 10.6724; 4.50496e+08; 9.91352
38; 0.00263158; 10000; 4.99475e+08; 4.32265e+08; 13.4561; 4.3606e+08; 12.6964
38; 0.00263158; 10000; 5.01059e+08; 4.36623e+08; 12.8599; 4.40418e+08; 12.1025
39; 0.0025641; 10000; 5.01394e+08; 4.88373e+08; 2.59683; 4.92268e+08; 1.82
39; 0.0025641; 10000; 5.0075e+08; 4.11825e+08; 17.7584; 4.1572e+08; 16.9806
39; 0.0025641; 10000; 4.98981e+08; 5.31717e+08; 6.56058; 5.35612e+08; 7.34117
39; 0.0025641; 10000; 5.00365e+08; 4.28159e+08; 14.4306; 4.32054e+08; 13.6522
39; 0.0025641; 10000; 4.98804e+08; 4.06842e+08; 18.4364; 4.10737e+08; 17.6556
39; 0.0025641; 10000; 5.00143e+08; 4.7311e+08; 5.40504; 4.77005e+08; 4.62627
39; 0.0025641; 10000; 4.99881e+08; 4.50008e+08; 9.97687; 4.53903e+08; 9.19768
39; 0.0025641; 10000; 4.99558e+08; 4.39736e+08; 11.9751; 4.43631e+08; 11.1954
39; 0.0025641; 10000; 5.0006e+08; 4.10768e+08; 17.8562; 4.14663e+08; 17.0773
39; 0.0025641; 10000; 4.99718e+08; 4.45638e+08; 10.8221; 4.49533e+08; 10.0426
39; 0.0025641; 10000; 4.99895e+08; 4.70879e+08; 5.80443; 4.74774e+08; 5.02526
39; 0.0025641; 10000; 4.99369e+08; 4.94242e+08; 1.02657; 4.98137e+08; 0.246581
39; 0.0025641; 10000; 4.99737e+08; 4.39183e+08; 12.1173; 4.43078e+08; 11.3379
39; 0.0025641; 10000; 5.00077e+08; 4.15471e+08; 16.9185; 4.19366e+08; 16.1396
39; 0.0025641; 10000; 4.99746e+08; 4.85155e+08; 2.91976; 4.8905e+08; 2.14036
39; 0.0025641; 10000; 5.00642e+08; 4.04019e+08; 19.2998; 4.07914e+08; 18.5218
39; 0.0025641; 10000; 4.99098e+08; 4.29021e+08; 14.0406; 4.32916e+08; 13.2602
39; 0.0025641; 10000; 5.00699e+08; 4.1474e+08; 17.1678; 4.18635e+08; 16.3899
